BYTES_READ,BYTES_WRITTEN,COMBINE_INPUT_RECORDS,COMBINE_OUTPUT_RECORDS,COMMITTED_HEAP_BYTES,CPU_MILLISECONDS,DATA_LOCAL_MAPS,DAY_OF_MONTH,DAY_OF_WEEK,ELAPSED_MILLISECONDS,FAILED_SHUFFLE,FALLOW_SLOTS_MILLIS_MAPS,FALLOW_SLOTS_MILLIS_REDUCES,GC_TIME_MILLIS,HOUR_OF_DAY,LARGE_READ_OPS,MAP_INPUT_RECORDS,MAP_OUTPUT_BYTES,MAP_OUTPUT_MATERIALIZED_BYTES,MAP_OUTPUT_RECORDS,MAP_SKIPPED_RECORDS,MB_MILLIS_MAPS,MB_MILLIS_REDUCES,MERGED_MAP_OUTPUTS,MILLIS_MAPS,MILLIS_REDUCES,NUM_FAILED_MAPS,NUM_FAILED_REDUCES,NUM_FAILED_UBERTASKS,NUM_KILLED_MAPS,NUM_KILLED_REDUCES,NUM_UBER_SUBMAPS,NUM_UBER_SUBREDUCES,OTHER_LOCAL_MAPS,PHYSICAL_MEMORY_BYTES,RACK_LOCAL_MAPS,READ_OPS,REDUCE_INPUT_GROUPS,REDUCE_INPUT_RECORDS,REDUCE_OUTPUT_RECORDS,REDUCE_SHUFFLE_BYTES,REDUCE_SKIPPED_GROUPS,REDUCE_SKIPPED_RECORDS,SEGMENT_SIZE,SHUFFLED_MAPS,SLOTS_MILLIS_MAPS,SLOTS_MILLIS_REDUCES,SPILLED_RECORDS,SPLIT_RAW_BYTES,TOTAL_LAUNCHED_MAPS,TOTAL_LAUNCHED_REDUCES,TOTAL_LAUNCHED_UBERTASKS,VCORES_MILLIS_MAPS,VCORES_MILLIS_REDUCES,VIRTUAL_MEMORY_BYTES,WRITE_OPS,YEAR
2.11615272E12,7.0210847E9,0.0,0.0,3.43889999E13,2.67420902E9,5618.0,31.0,5.0,1103731.0,0.0,0.0,0.0,2.10706016E8,17.0,0.0,2.12167188E10,4.95711748E11,1.65710234E11,4.8583009E9,0.0,6.0733905E12,7.5331404E10,5911510.0,1.18620915E9,1.2260971E7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,3.48356828E13,3893.0,634999.0,3.1365444E7,4.8583009E9,0.0,1.65710234E11,0.0,0.0,10.0,5911510.0,1.18620915E9,2.4521942E7,9.7166019E9,2.9963736E7,9702.0,610.0,0.0,1.18620915E9,1.2260971E7,6.8053228E13,2440.0,2018.0
9.1816251E11,1.26020698E9,0.0,0.0,1.38552478E13,1.3167017E9,1684.0,31.0,5.0,290040.0,0.0,0.0,0.0,1.03717128E8,19.0,0.0,8.4091177E9,7.1952441E10,3.2023296E10,7.1240224E8,0.0,2.05625229E12,8.4130185E10,2083760.0,4.01611776E8,1.3693064E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1.37772579E13,1640.0,136561.0,1.0516031E7,7.1240224E8,0.0,3.2023296E10,0.0,0.0,2.0,2083760.0,4.01611776E8,2.7386128E7,1.42480448E9,6413659.0,3416.0,610.0,0.0,4.01611776E8,1.3693064E7,2.69165391E13,2440.0,2018.0
3.00041739E12,3.26276895E10,0.0,0.0,4.7215746E13,6.0367242E9,7321.0,1.0,6.0,1704148.0,0.0,0.0,0.0,3.42886208E8,4.0,0.0,3.8179713E10,5.6110691E12,1.50450327E12,3.8023741E10,0.0,1.55167469E13,9.0594922E11,7859008.0,3.03061453E9,1.47452672E8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,4.9530205E13,5372.0,1150085.0,2.3426376E7,3.8023741E10,0.0,1.50450327E12,0.0,0.0,6691.0,7859008.0,3.03061453E9,2.94905344E8,1.04384848E11,5.39876E7,12930.0,608.0,0.0,3.03061453E9,1.47452672E8,8.9626161E13,2432.0,2018.0
3.04952771E12,8.297957E10,0.0,0.0,4.757253E13,5.4924641E9,7381.0,1.0,6.0,2260949.0,0.0,0.0,0.0,2.69391296E8,11.0,0.0,3.8685839E10,5.7188832E12,1.55231781E12,3.8522946E10,0.0,1.32137196E13,1.16381372E12,8017200.0,2.58080461E9,1.89422816E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,5.0944671E13,5492.0,1151862.0,3.7058588E7,3.8522946E10,0.0,1.55231781E12,0.0,0.0,6694.0,8017200.0,2.58080461E9,3.78845632E8,1.05575268E11,5.4086816E7,13100.0,612.0,0.0,2.58080461E9,1.89422816E8,9.0807781E13,2448.0,2018.0
1.39783307E12,5.6828713E9,0.0,0.0,2.66119236E13,2.00565504E9,5430.0,1.0,6.0,950267.0,0.0,0.0,0.0,1.1522472E8,15.0,0.0,1.38381496E10,5.2230582E10,3.3869355E10,4.7899504E8,0.0,2.99602595E12,1.00834755E11,4977396.0,5.8516134E8,1.6411906E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,2.55400524E13,2557.0,487965.0,3.1579776E7,4.7899504E8,0.0,3.3869355E10,0.0,0.0,59.0,4977396.0,5.8516134E8,3.2823812E7,9.5799008E8,2.307353E7,8133.0,612.0,0.0,5.8516134E8,1.6411906E7,5.7852153E13,2448.0,2018.0
1.90025787E12,5.4553068E9,0.0,0.0,3.09171963E13,2.50689587E9,5195.0,1.0,6.0,808753.0,0.0,0.0,0.0,1.99664784E8,17.0,0.0,1.95397734E10,1.29031766E11,5.5785927E10,1.23316531E9,0.0,4.4761859E12,1.69197306E11,5399676.0,8.742551E8,2.7538624E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,3.12562743E13,2885.0,462810.0,3.1382094E7,1.23316531E9,0.0,5.5785927E10,0.0,0.0,23.0,5399676.0,8.742551E8,5.5077248E7,2.46633062E9,2.1988044E7,8823.0,612.0,0.0,8.742551E8,2.7538624E7,6.2381988E13,2448.0,2018.0
4.9852522E10,5.8515264E8,0.0,0.0,1.47794438E14,6.8045242E8,87749.0,1.0,6.0,1149419.0,0.0,0.0,0.0,3.9610456E7,19.0,0.0,7.9543386E8,7.0673454E9,2.56545229E9,6.8693232E7,0.0,3.51225224E12,7.717655E11,5.4756864E7,6.8598675E8,1.25612872E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.0,1.26609546E14,330.0,569316.0,4207852.0,6.8693232E7,0.0,2.56545229E9,0.0,0.0,34.0,5.4756864E7,6.8598675E8,2.51225744E8,1.37386464E8,3.5654448E7,89472.0,612.0,0.0,6.8598675E8,1.25612872E8,5.9088892E14,2448.0,2018.0
2.98202956E12,3.06154086E10,0.0,0.0,4.7079188E13,6.3238395E9,7494.0,2.0,7.0,1543819.0,0.0,0.0,0.0,3.70440128E8,4.0,0.0,3.7993808E10,5.3991739E12,1.47494719E12,3.7835608E10,0.0,1.61042588E13,7.6146757E11,7394720.0,3.14536294E9,1.23936784E8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,4.8930876E13,5369.0,1147897.0,2.3427476E7,3.7835608E10,0.0,1.47494719E12,0.0,0.0,6377.0,7394720.0,3.14536294E9,2.47873568E8,1.02331326E11,5.3918528E7,13091.0,565.0,0.0,3.14536294E9,1.23936784E8,9.0367949E13,2260.0,2018.0
3.03304697E12,7.6573778E10,0.0,0.0,4.7703367E13,6.1822597E9,7565.0,3.0,1.0,1589239.0,0.0,0.0,0.0,3.53220384E8,4.0,0.0,3.8461096E10,5.5005052E12,1.52159296E12,3.8295454E10,0.0,1.55717783E13,9.2457553E11,7435822.0,3.04136294E9,1.50484288E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,4.997517E13,5405.0,1146859.0,3.706408E7,3.8295454E10,0.0,1.52159296E12,0.0,0.0,6291.0,7435822.0,3.04136294E9,3.00968576E8,1.03765721E11,5.388738E7,13231.0,562.0,0.0,3.04136294E9,1.50484288E8,9.1288607E13,2248.0,2018.0
1.60780347E12,6.2249708E9,0.0,0.0,2.31161305E13,1.96324723E9,2942.0,3.0,1.0,343392.0,0.0,0.0,0.0,1.62246352E8,15.0,0.0,1.46476216E10,2.39186084E10,1.56674099E10,2.01659824E8,0.0,3.88135807E12,4.0419181E10,3355140.0,7.5807776E8,6578643.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2.42191549E13,2983.0,343765.0,3.1414086E7,2.01659824E8,0.0,1.56674099E10,0.0,0.0,52.0,3355140.0,7.5807776E8,1.3157286E7,4.03319648E8,1.6230343E7,5978.0,562.0,0.0,7.5807776E8,6578643.0,4.3307565E13,2248.0,2018.0
3.02966741E12,7.6471845E10,0.0,0.0,4.7630495E13,6.2256E9,7500.0,4.0,2.0,1780252.0,0.0,0.0,0.0,3.62613888E8,4.0,0.0,3.8358573E10,5.4847854E12,1.51856113E12,3.8192394E10,0.0,1.59278579E13,8.8732913E11,7396482.0,3.1109097E9,1.44422048E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,4.967982E13,5389.0,1144186.0,3.7067096E7,3.8192394E10,0.0,1.51856113E12,0.0,0.0,6291.0,7396482.0,3.1109097E9,2.88844096E8,1.03362879E11,5.3757096E7,13161.0,562.0,0.0,3.1109097E9,1.44422048E8,9.0820003E13,2248.0,2018.0
2.85172924E11,1.36426048E9,0.0,0.0,3.8953059E13,5.6915699E8,19401.0,4.0,2.0,481994.0,0.0,0.0,0.0,3.3619796E7,11.0,0.0,3.49139584E9,9.2689244E10,3.41625631E10,8.5590675E8,0.0,1.88587298E12,1.01160428E11,1.1216396E7,3.6833456E8,1.6464913E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,3.20761307E13,346.0,457321.0,1.0694124E7,8.5590675E8,0.0,3.41625631E10,0.0,0.0,18.0,1.1216396E7,3.6833456E8,3.2929826E7,1.7118135E9,2.300042E7,19958.0,562.0,0.0,3.6833456E8,1.6464913E7,1.3497053E14,2248.0,2018.0
9.5444808E11,4.00048307E9,0.0,0.0,1.91491578E13,1.33806003E9,3971.0,4.0,2.0,358665.0,0.0,0.0,0.0,7.8530192E7,13.0,0.0,9.47422E9,2.90381414E10,1.02209055E10,2.85759808E8,0.0,2.24971352E12,3.6435382E10,3242178.0,4.39397152E8,5930238.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.81582116E13,1770.0,215455.0,2.9419154E7,2.85759808E8,0.0,1.02209055E10,0.0,0.0,15.0,3242178.0,4.39397152E8,1.1860476E7,5.7151962E8,1.0344888E7,5771.0,562.0,0.0,4.39397152E8,5930238.0,4.1979954E13,2248.0,2018.0
3.04414196E12,7.6858384E10,0.0,0.0,4.7476724E13,6.0718362E9,7358.0,4.0,2.0,1504742.0,0.0,0.0,0.0,3.95071072E8,14.0,0.0,3.8500946E10,5.5046643E12,1.52577206E12,3.8271681E10,0.0,1.90621365E13,8.1604674E11,7476504.0,3.72307354E9,1.32820112E8,21.0,0.0,0.0,1143.0,0.0,0.0,0.0,657.0,4.9499926E13,6197.0,1144563.0,3.7074428E7,3.8271681E10,0.0,1.52577206E12,0.0,0.0,6332.0,7476504.0,3.72307354E9,2.65640224E8,1.03562363E11,5.3758692E7,14212.0,573.0,0.0,3.72307354E9,1.32820112E8,9.013951E13,2292.0,2018.0
1.13846282E12,3.2127785E9,0.0,0.0,2.7748473E13,1.43644314E9,7975.0,4.0,2.0,573071.0,0.0,0.0,0.0,7.6204376E7,15.0,0.0,1.92389571E10,6.3646228E10,1.79695309E10,6.2745766E8,0.0,2.76373543E12,4.3493433E10,5811366.0,5.3979206E8,7079009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,2.66897279E13,1985.0,657777.0,2.6763656E7,6.2745766E8,0.0,1.79695309E10,0.0,0.0,7.0,5811366.0,5.3979206E8,1.4158018E7,1.25491533E9,3.1156108E7,10142.0,573.0,0.0,5.3979206E8,7079009.0,7.0739286E13,2292.0,2018.0
1.04909786E12,5.6217815E9,0.0,0.0,1.85018383E13,1.44827354E9,3032.0,4.0,2.0,324362.0,0.0,0.0,0.0,1.02477E8,17.0,0.0,1.15009669E10,3.02644204E10,1.60741427E10,2.82834016E8,0.0,2.48790149E12,2.76688712E10,2875314.0,4.85918272E8,4503397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,1.80251578E13,1822.0,115605.0,3.3205968E7,2.82834016E8,0.0,1.60741427E10,0.0,0.0,10.0,2875314.0,4.85918272E8,9006794.0,5.6566803E8,5662805.0,5018.0,573.0,0.0,4.85918272E8,4503397.0,3.7132786E13,2292.0,2018.0
1.06491753E12,4.15910835E9,0.0,0.0,2.50156029E13,1.02668448E9,6709.0,4.0,2.0,413224.0,0.0,0.0,0.0,5.7007344E7,19.0,0.0,1.05247795E10,7.014418E10,2.0149164E10,6.8248704E8,0.0,2.44342089E12,6.2209188E10,5012031.0,4.77230624E8,1.0125193E7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.34095683E13,2014.0,414561.0,2.7754142E7,6.8248704E8,0.0,2.0149164E10,0.0,0.0,10.0,5012031.0,4.77230624E8,2.0250386E7,1.36497408E9,1.9813318E7,8753.0,573.0,0.0,4.77230624E8,1.0125193E7,6.1577949E13,2292.0,2018.0
2.98667711E12,3.05734779E10,0.0,0.0,4.7947006E13,6.1907804E9,7685.0,5.0,3.0,1525678.0,0.0,0.0,0.0,3.63427072E8,4.0,0.0,3.7816103E10,5.3738812E12,1.47442146E12,3.759179E10,0.0,1.63263021E13,7.7359553E11,7655040.0,3.18873088E9,1.25910728E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,4.9467252E13,5336.0,1141785.0,2.3999292E7,3.759179E10,0.0,1.47442146E12,0.0,0.0,6346.0,7655040.0,3.18873088E9,2.51821456E8,1.01529821E11,5.3656336E7,13290.0,576.0,0.0,3.18873088E9,1.25910728E8,9.1773913E13,2304.0,2018.0
3.03927604E12,7.7168108E10,0.0,0.0,4.7940941E13,5.8240297E9,7570.0,5.0,3.0,1776336.0,0.0,0.0,0.0,3.71360256E8,9.0,0.0,3.8358323E10,5.4859305E12,1.52320777E12,3.8129091E10,0.0,1.82283592E13,9.0228398E11,7651597.0,3.5602263E9,1.46856128E8,28.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,4.9848431E13,5352.0,1142857.0,3.7076432E7,3.8129091E10,0.0,1.52320777E12,0.0,0.0,6346.0,7651597.0,3.5602263E9,2.93712256E8,1.03016432E11,5.3702156E7,13289.0,577.0,0.0,3.5602263E9,1.46856128E8,9.1584792E13,2308.0,2018.0
3.0400858E12,7.7468164E10,0.0,0.0,4.776283E13,6.5353324E9,7591.0,5.0,3.0,1503759.0,0.0,0.0,0.0,3.90088544E8,11.0,0.0,3.8358323E10,5.4862503E12,1.52335181E12,3.8129091E10,0.0,1.7790887E13,8.3614151E11,7754936.0,3.47478272E9,1.36090736E8,65.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,4.9452711E13,5379.0,1142960.0,3.7076432E7,3.8129091E10,0.0,1.52335181E12,0.0,0.0,6362.0,7754936.0,3.47478272E9,2.72181472E8,1.03120216E11,5.3706584E7,13344.0,584.0,0.0,3.47478272E9,1.36090736E8,9.1753462E13,2336.0,2018.0
4.4616827E10,3.14065408E9,0.0,0.0,7.9866076E12,3.7530128E7,3488.0,5.0,3.0,136954.0,0.0,0.0,0.0,1017327.0,13.0,0.0,5.821897E8,1.32206121E10,6.9448463E9,1.27627984E8,0.0,1.12014238E11,2.11246633E10,2080792.0,2.187778E7,3438259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6.353107E12,27.0,28664.0,2.5263906E7,1.27627984E8,0.0,6.9448463E9,0.0,0.0,4.0,2080792.0,2.187778E7,6876518.0,2.55255968E8,1514700.0,3563.0,584.0,0.0,2.187778E7,3438259.0,2.76890942E13,2336.0,2018.0
1.30108922E12,5.3515909E9,0.0,0.0,2.92893995E13,2.04105741E9,7168.0,5.0,3.0,675767.0,0.0,0.0,0.0,1.2933764E8,15.0,0.0,2.3465515E10,1.06424115E11,3.4406846E10,1.03649613E9,0.0,4.4056545E12,4.4768518E10,5644360.0,8.6047936E8,7286543.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,2.74524201E13,2250.0,612599.0,3.1438524E7,1.03649613E9,0.0,3.4406846E10,0.0,0.0,28.0,5644360.0,8.6047936E8,1.4573086E7,2.07299226E9,2.9018448E7,9667.0,584.0,0.0,8.6047936E8,7286543.0,6.7664366E13,2336.0,2018.0
1.75242936E12,7.521964E9,0.0,0.0,2.95862702E13,2.32716109E9,5340.0,5.0,3.0,459194.0,0.0,0.0,0.0,1.70853296E8,17.0,0.0,1.6357376E10,1.51330505E11,7.4560365E10,1.38465357E9,0.0,4.4513477E12,5.8502812E10,5056856.0,8.694039E8,9521942.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,2.94107491E13,2621.0,549893.0,3.1487292E7,1.38465357E9,0.0,7.4560365E10,0.0,0.0,61.0,5056856.0,8.694039E8,1.9043884E7,2.76930714E9,2.59966E7,8662.0,584.0,0.0,8.694039E8,9521942.0,6.1082324E13,2336.0,2018.0
1.01627029E12,6.7450527E9,0.0,0.0,2.56889061E13,1.56431104E9,7223.0,5.0,3.0,672605.0,0.0,0.0,0.0,1.12377872E8,19.0,0.0,9.6857672E9,1.11311012E11,4.9963037E10,9.972583E8,0.0,3.43742611E12,5.3183975E10,5344184.0,6.7137229E8,8656246.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,2.3348258E13,1519.0,451475.0,3.1444172E7,9.972583E8,0.0,4.9963037E10,0.0,0.0,16.0,5344184.0,6.7137229E8,1.7312492E7,1.99451661E9,2.1555806E7,9153.0,584.0,0.0,6.7137229E8,8656246.0,6.4296336E13,2336.0,2018.0
3.03972457E12,7.787955E10,0.0,0.0,4.8014031E13,6.4001746E9,7683.0,6.0,4.0,1683795.0,0.0,0.0,0.0,3.49790432E8,4.0,0.0,3.8229082E10,5.4691742E12,1.52065894E12,3.7999817E10,0.0,1.51035314E13,9.0452748E11,8261174.0,2.94990848E9,1.47221264E8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,5.0340456E13,5399.0,1140904.0,3.7079588E7,3.7999817E10,0.0,1.52065894E12,0.0,0.0,6454.0,8261174.0,2.94990848E9,2.94442528E8,1.0269293E11,5.3608204E7,13347.0,619.0,0.0,2.94990848E9,1.47221264E8,9.2478179E13,2476.0,2018.0
4.719872E10,1.42981171E9,0.0,0.0,9.9931369E12,1.97758912E8,4228.0,6.0,4.0,217393.0,0.0,0.0,0.0,1.1484651E7,11.0,0.0,3.95170816E8,5.1062175E9,3.43271424E9,4.9629264E7,0.0,5.9394156E11,2.45663416E10,2664795.0,1.16004208E8,3998428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.167525E12,46.0,33604.0,9522905.0,4.9629264E7,0.0,3.43271424E9,0.0,0.0,12.0,2664795.0,1.16004208E8,7996856.0,9.9258528E7,1810700.0,4305.0,619.0,0.0,1.16004208E8,3998428.0,3.27919012E13,2476.0,2018.0
4.17364509E11,4.9992371E9,0.0,0.0,2.19417758E13,6.7180774E8,8809.0,6.0,4.0,332224.0,0.0,0.0,0.0,4.2548024E7,13.0,0.0,3.31096576E9,1.12966267E10,8.0861583E9,9.6462064E7,0.0,1.77708781E12,5.3146952E10,5931258.0,3.47087456E8,8650220.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,1.81397923E13,652.0,214429.0,3.1451808E7,9.6462064E7,0.0,8.0861583E9,0.0,0.0,96.0,5931258.0,3.47087456E8,1.730044E7,1.92924128E8,1.0698628E7,9583.0,619.0,0.0,3.47087456E8,8650220.0,6.7357997E13,2476.0,2018.0
4.18280997E11,4.24637491E9,0.0,0.0,1.97756002E13,2.03722416E8,8611.0,6.0,4.0,242964.0,0.0,0.0,0.0,7290433.0,15.0,0.0,3.32975539E9,7.4117489E9,5.9208945E9,6.3726864E7,0.0,5.02116123E11,4.8504996E10,5809315.0,9.806956E7,7894693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,1.81193178E13,564.0,212128.0,3.1451872E7,6.3726864E7,0.0,5.9208945E9,0.0,0.0,3.0,5809315.0,9.806956E7,1.5789386E7,1.27453728E8,1.0572133E7,9385.0,619.0,0.0,9.806956E7,7894693.0,6.6088138E13,2476.0,2018.0
3.03546656E12,7.6082422E10,0.0,0.0,4.7585235E13,6.3897999E9,7689.0,7.0,5.0,1987456.0,0.0,0.0,0.0,3.0770576E8,4.0,0.0,3.8122525E10,5.3445714E12,1.5068741E12,3.7892514E10,0.0,1.32881307E13,8.8343518E11,8148907.0,2.59533798E9,1.43788288E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,5.0315378E13,4496.0,1138388.0,3.708256E7,3.7892514E10,0.0,1.5068741E12,0.0,0.0,6226.0,8148907.0,2.59533798E9,2.87576576E8,1.01412872E11,5.3494312E7,13337.0,611.0,0.0,2.59533798E9,1.43788288E8,9.2338366E13,2444.0,2018.0
9.3574726E11,6.2541553E9,0.0,0.0,1.97938978E13,1.77598592E9,4088.0,7.0,5.0,638861.0,0.0,0.0,0.0,1.0738896E8,11.0,0.0,1.769139E10,1.59990628E11,6.1171454E10,1.56140314E9,0.0,3.23700864E12,6.4042721E10,3561519.0,6.3222822E8,1.042362E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.86825247E13,1669.0,173666.0,3.372176E7,1.56140314E9,0.0,6.1171454E10,0.0,0.0,8.0,3561519.0,6.3222822E8,2.084724E7,3.12280627E9,8409452.0,5829.0,611.0,0.0,6.3222822E8,1.042362E7,4.2744563E13,2444.0,2018.0
1.5011937E12,5.9555318E9,0.0,0.0,2.76956143E13,2.18974387E9,5634.0,7.0,5.0,721555.0,0.0,0.0,0.0,1.58277824E8,13.0,0.0,1.8969473E10,1.86133185E11,7.2868078E10,1.75587046E9,0.0,4.30646572E12,1.01008974E11,5178225.0,8.4110656E8,1.6440263E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,2.7470204E13,2735.0,361592.0,3.150981E7,1.75587046E9,0.0,7.2868078E10,0.0,0.0,27.0,5178225.0,8.4110656E8,3.2880526E7,3.51174093E9,1.7335012E7,8475.0,611.0,0.0,8.4110656E8,1.6440263E7,6.0065894E13,2444.0,2018.0
1.4609601E12,6.7933409E9,0.0,0.0,2.91458934E13,1.77856998E9,6984.0,7.0,5.0,476318.0,0.0,0.0,0.0,1.00257632E8,15.0,0.0,1.4002689E10,1.72185174E11,7.9872451E10,1.6747872E9,0.0,3.16199535E12,8.1093632E10,5649306.0,6.1757722E8,1.3198833E7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,2.8401631E13,1430.0,552587.0,3.1747508E7,1.6747872E9,0.0,7.9872451E10,0.0,0.0,26.0,5649306.0,6.1757722E8,2.6397666E7,3.3495744E9,2.6203202E7,9248.0,611.0,0.0,6.1757722E8,1.3198833E7,6.5219653E13,2444.0,2018.0
1.42991793E12,5.0295997E9,0.0,0.0,2.8573998E13,2.06208794E9,6815.0,7.0,5.0,625136.0,0.0,0.0,0.0,1.46118384E8,17.0,0.0,1.33898291E10,1.51815569E11,6.8168856E10,1.49052019E9,0.0,3.95241141E12,5.6837272E10,5507554.0,7.7195539E8,9250858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,2.72380367E13,1335.0,536570.0,2.7579014E7,1.49052019E9,0.0,6.8168856E10,0.0,0.0,29.0,5507554.0,7.7195539E8,1.8501716E7,2.98104038E9,2.5446452E7,9014.0,611.0,0.0,7.7195539E8,9250858.0,6.3687008E13,2444.0,2018.0
1.84512889E11,3.14429645E9,0.0,0.0,8.515299E12,4.25093696E8,1918.0,7.0,5.0,303995.0,0.0,0.0,0.0,2.7298824E7,19.0,0.0,1.89192678E9,1.37314847E10,1.17141002E10,1.33949864E8,0.0,6.4457808E11,6.7742503E10,1362530.0,1.2589416E8,1.1025798E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,6.384708E12,208.0,34229.0,2.6937588E7,1.33949864E8,0.0,1.17141002E10,0.0,0.0,3.0,1362530.0,1.2589416E8,2.2051596E7,2.67899728E8,1611086.0,2230.0,611.0,0.0,1.2589416E8,1.1025798E7,1.91758923E13,2444.0,2018.0
3.02837033E12,7.6672975E10,0.0,0.0,4.7847416E13,6.7626767E9,8663.0,8.0,6.0,1606581.0,0.0,0.0,0.0,3.83486656E8,4.0,0.0,3.7995655E10,5.2689376E12,1.49610234E12,3.7726355E10,0.0,1.56702018E13,8.2283935E11,8134896.0,3.06058624E9,1.33925672E8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.0,4.9878227E13,2926.0,1135678.0,3.7081016E7,3.7726355E10,0.0,1.49610234E12,0.0,0.0,6242.0,8134896.0,3.06058624E9,2.67851344E8,1.00264944E11,5.335412E7,13223.0,616.0,0.0,3.06058624E9,1.33925672E8,9.1618347E13,2464.0,2018.0
1.13581412E12,7.3561257E9,0.0,0.0,2.59132007E13,2.66397722E9,6311.0,8.0,6.0,825793.0,0.0,0.0,0.0,1.85031776E8,11.0,0.0,2.0969642E10,1.1336741E12,1.01348934E11,1.11724257E10,0.0,4.8496048E12,2.91608068E11,4934776.0,9.4718842E8,4.7462248E7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,2.43148857E13,1321.0,345793.0,3.1772116E7,1.11724257E10,0.0,1.01348934E11,0.0,0.0,17.0,4934776.0,9.4718842E8,9.4924496E7,2.64405443E10,1.6556727E7,8025.0,616.0,0.0,9.4718842E8,4.7462248E7,5.7146826E13,2464.0,2018.0
2.15328136E12,3.88416589E9,0.0,0.0,3.559239E13,2.960992E9,7494.0,8.0,6.0,417763.0,0.0,0.0,0.0,1.87944496E8,13.0,0.0,2.03304428E10,3.08110983E11,1.15324805E11,3.02955853E9,0.0,5.2535639E12,6.3943541E10,6634936.0,1.02608666E9,1.0407477E7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.5979214E13,3244.0,862150.0,2.704234E7,3.02955853E9,0.0,1.15324805E11,0.0,0.0,11.0,6634936.0,1.02608666E9,2.0814954E7,6.0591171E9,4.0573768E7,10787.0,616.0,0.0,1.02608666E9,1.0407477E7,7.5269184E13,2464.0,2018.0
2.6056529E12,7.0092165E9,0.0,0.0,4.0660103E13,3.66579021E9,7751.0,8.0,6.0,504513.0,0.0,0.0,0.0,3.08977536E8,15.0,0.0,2.478225E10,3.69877778E11,1.31276259E11,2.89368986E9,0.0,8.4773018E12,7.7722657E10,7228760.0,1.65572301E9,1.2650172E7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.0,4.1806356E13,2682.0,907108.0,2.7398752E7,2.89368986E9,0.0,1.31276259E11,0.0,0.0,32.0,7228760.0,1.65572301E9,2.5300344E7,5.7873797E9,4.2732168E7,11738.0,616.0,0.0,1.65572301E9,1.2650172E7,8.1609848E13,2464.0,2018.0
1.40199684E12,4.3343954E9,0.0,0.0,3.03165111E13,2.04170266E9,7934.0,8.0,6.0,432108.0,0.0,0.0,0.0,1.41302032E8,16.0,0.0,1.36252303E10,1.07156857E11,5.343087E10,1.04233184E9,0.0,4.31760343E12,1.04904376E11,6190800.0,8.4328192E8,1.707428E7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.81147154E13,2116.0,547744.0,2.7395044E7,1.04233184E9,0.0,5.343087E10,0.0,0.0,22.0,6190800.0,8.4328192E8,3.414856E7,2.08466368E9,2.6067548E7,10069.0,616.0,0.0,8.4328192E8,1.707428E7,7.0500496E13,2464.0,2018.0
